task,robot,rep,bucket,state,dist,outcome,duration_s
cover_cup,ur5e,32,BUCKET4_配置崩溃,,,failed,4.692
cover_cup,ur5e,33,BUCKET4_配置崩溃,,,failed,4.625
cover_cup,ur5e,34,BUCKET4_配置崩溃,,,failed,5.025
cover_cup,ur5e,35,BUCKET4_配置崩溃,,,failed,5.294
cover_cup,ur5e,36,BUCKET4_配置崩溃,,,failed,5.028
cover_cup,ur5e,37,BUCKET1_早期IK失败,0/17,,passed,4.833
cover_cup,ur5e,38,BUCKET4_配置崩溃,,,failed,5.243
cover_cup,ur5e,39,BUCKET4_配置崩溃,,,failed,4.818
cover_cup,ur5e,40,BUCKET4_配置崩溃,,,failed,4.705
cover_cup,ur5e,41,BUCKET4_配置崩溃,,,failed,4.606
cover_cup,ur5e,42,BUCKET4_配置崩溃,,,failed,5.081
cover_cup,ur5e,43,BUCKET4_配置崩溃,,,failed,5.171
cover_cup,ur5e,44,BUCKET4_配置崩溃,,,failed,5.276
cover_cup,ur5e,45,BUCKET4_配置崩溃,,,failed,5.249
cover_cup,ur5e,46,BUCKET4_配置崩溃,,,failed,5.145
cover_cup,ur5e,47,BUCKET4_配置崩溃,,,failed,5.309
cover_cup,ur5e,48,BUCKET4_配置崩溃,,,failed,5.474
cover_cup,ur5e,49,BUCKET4_配置崩溃,,,failed,5.045
cover_cup,ur5e,50,BUCKET4_配置崩溃,,,failed,5.034
cover_cup,xarm7,1,BUCKET4_配置崩溃,,,failed,5.107
cover_cup,xarm7,2,BUCKET4_配置崩溃,,,failed,4.63
cover_cup,xarm7,3,BUCKET4_配置崩溃,,,failed,4.57
cover_cup,xarm7,4,BUCKET4_配置崩溃,,,failed,5.105
cover_cup,xarm7,5,BUCKET4_配置崩溃,,,failed,5.145
cover_cup,xarm7,6,BUCKET4_配置崩溃,,,failed,5.212
cover_cup,xarm7,7,BUCKET4_配置崩溃,,,failed,5.014
cover_cup,xarm7,8,BUCKET4_配置崩溃,,,failed,4.727
cover_cup,xarm7,9,BUCKET4_配置崩溃,,,failed,4.931
cover_cup,xarm7,10,BUCKET4_配置崩溃,,,failed,4.976
cover_cup,xarm7,11,BUCKET4_配置崩溃,,,failed,4.796
cover_cup,xarm7,12,BUCKET4_配置崩溃,,,failed,5.384
cover_cup,xarm7,13,BUCKET4_配置崩溃,,,failed,4.553
cover_cup,xarm7,14,BUCKET4_配置崩溃,,,failed,5.084
cover_cup,xarm7,15,BUCKET4_配置崩溃,,,failed,5.002
cover_cup,xarm7,16,BUCKET4_配置崩溃,,,failed,5.081
cover_cup,xarm7,17,BUCKET4_配置崩溃,,,failed,5.132
cover_cup,xarm7,18,BUCKET4_配置崩溃,,,failed,5.088
cover_cup,xarm7,19,BUCKET4_配置崩溃,,,failed,5.251
cover_cup,xarm7,20,BUCKET4_配置崩溃,,,failed,4.94
cover_cup,xarm7,21,BUCKET4_配置崩溃,,,failed,4.743
cover_cup,xarm7,22,BUCKET4_配置崩溃,,,failed,5.316
cover_cup,xarm7,23,BUCKET4_配置崩溃,,,failed,5.081
cover_cup,xarm7,24,BUCKET4_配置崩溃,,,failed,5.262
cover_cup,xarm7,25,BUCKET4_配置崩溃,,,failed,5.281
cover_cup,xarm7,26,BUCKET4_配置崩溃,,,failed,5.08
cover_cup,xarm7,27,BUCKET4_配置崩溃,,,failed,5.235
cover_cup,xarm7,28,BUCKET4_配置崩溃,,,failed,5.168
cover_cup,xarm7,29,BUCKET4_配置崩溃,,,failed,5.053
cover_cup,xarm7,30,BUCKET4_配置崩溃,,,failed,5.336
cover_cup,xarm7,31,BUCKET4_配置崩溃,,,failed,4.897
cover_cup,xarm7,32,BUCKET4_配置崩溃,,,failed,4.901
cover_cup,xarm7,33,BUCKET4_配置崩溃,,,failed,4.797
cover_cup,xarm7,34,BUCKET4_配置崩溃,,,failed,5.02
cover_cup,xarm7,35,BUCKET4_配置崩溃,,,failed,4.803
cover_cup,xarm7,36,BUCKET4_配置崩溃,,,failed,5.019
cover_cup,xarm7,37,BUCKET4_配置崩溃,,,failed,4.98
cover_cup,xarm7,38,BUCKET4_配置崩溃,,,failed,5.064
cover_cup,xarm7,39,BUCKET4_配置崩溃,,,failed,5.381
cover_cup,xarm7,40,BUCKET4_配置崩溃,,,failed,5.317
cover_cup,xarm7,41,BUCKET4_配置崩溃,,,failed,5.271
cover_cup,xarm7,42,BUCKET4_配置崩溃,,,failed,4.872
cover_cup,xarm7,43,BUCKET4_配置崩溃,,,failed,5.039
cover_cup,xarm7,44,BUCKET4_配置崩溃,,,failed,5.238
cover_cup,xarm7,45,BUCKET4_配置崩溃,,,failed,5.287
cover_cup,xarm7,46,BUCKET4_配置崩溃,,,failed,5.145
cover_cup,xarm7,47,BUCKET4_配置崩溃,,,failed,5.171
cover_cup,xarm7,48,BUCKET4_配置崩溃,,,failed,5.409
cover_cup,xarm7,49,BUCKET4_配置崩溃,,,failed,5.269
cover_cup,xarm7,50,BUCKET4_配置崩溃,,,failed,5.205
place_block,airbot_play,1,BUCKET1_早期IK失败,1/10,,passed,4.818
place_block,airbot_play,2,SUCCESS,完成状态: 10/10,0.0014,passed,4.532
place_block,airbot_play,3,SUCCESS,完成状态: 10/10,0.0055,passed,4.631
place_block,airbot_play,4,BUCKET2_判据失败,10/10,0.2361,passed,4.747
place_block,airbot_play,5,SUCCESS,完成状态: 10/10,0.0064,passed,4.54
place_block,airbot_play,6,BUCKET2_判据失败,10/10,0.3003,passed,4.845
place_block,airbot_play,7,SUCCESS,完成状态: 10/10,0.0056,passed,4.603
place_block,airbot_play,8,BUCKET1_早期IK失败,0/10,,passed,4.466
place_block,airbot_play,9,SUCCESS,完成状态: 10/10,0.0109,passed,4.901
place_block,airbot_play,10,SUCCESS,完成状态: 10/10,0.0054,passed,4.406
place_block,airbot_play,11,SUCCESS,完成状态: 10/10,0.0077,passed,4.037
place_block,airbot_play,12,SUCCESS,完成状态: 10/10,0.0041,passed,3.792
place_block,airbot_play,13,SUCCESS,完成状态: 10/10,0.0019,passed,4.642
place_block,airbot_play,14,SUCCESS,完成状态: 10/10,0.0096,passed,5.031
place_block,airbot_play,15,SUCCESS,完成状态: 10/10,0.0106,passed,5.204
place_block,airbot_play,16,BUCKET1_早期IK失败,1/10,,passed,5.044
place_block,airbot_play,17,BUCKET2_判据失败,10/10,0.2569,passed,5.417
place_block,airbot_play,18,SUCCESS,完成状态: 10/10,0.0093,passed,5.219
place_block,airbot_play,19,BUCKET2_判据失败,10/10,0.2355,passed,5.035
place_block,airbot_play,20,BUCKET2_判据失败,10/10,0.1818,passed,5.225
place_block,airbot_play,21,SUCCESS,完成状态: 10/10,0.004,passed,5.228
place_block,airbot_play,22,SUCCESS,完成状态: 10/10,0.0047,passed,5.271
place_block,airbot_play,23,BUCKET2_判据失败,10/10,0.2846,passed,4.483
place_block,airbot_play,24,BUCKET2_判据失败,10/10,0.2842,passed,4.544
place_block,airbot_play,25,BUCKET2_判据失败,10/10,0.3306,passed,5.114
place_block,airbot_play,26,SUCCESS,完成状态: 10/10,0.0235,passed,5.034
place_block,airbot_play,27,SUCCESS,完成状态: 10/10,0.0119,passed,5.122
place_block,airbot_play,28,BUCKET2_判据失败,10/10,0.265,passed,5.0
place_block,airbot_play,29,SUCCESS,完成状态: 10/10,0.0124,passed,4.751
place_block,airbot_play,30,BUCKET1_早期IK失败,1/10,,passed,4.705
place_block,airbot_play,31,BUCKET1_早期IK失败,1/10,,passed,4.85
place_block,airbot_play,32,SUCCESS,完成状态: 10/10,0.0164,passed,4.77
place_block,airbot_play,33,SUCCESS,完成状态: 10/10,0.0232,passed,4.683
place_block,airbot_play,34,BUCKET2_判据失败,10/10,0.2225,passed,4.544
place_block,airbot_play,35,SUCCESS,完成状态: 10/10,0.0205,passed,4.412
place_block,airbot_play,36,SUCCESS,完成状态: 10/10,0.0289,passed,4.853
place_block,airbot_play,37,SUCCESS,完成状态: 10/10,0.012,passed,4.722
place_block,airbot_play,38,SUCCESS,完成状态: 10/10,0.0028,passed,4.471
place_block,airbot_play,39,BUCKET2_判据失败,10/10,0.2843,passed,4.54
place_block,airbot_play,40,BUCKET2_判据失败,10/10,0.3035,passed,4.497
place_block,airbot_play,41,SUCCESS,完成状态: 10/10,0.0009,passed,4.359
place_block,airbot_play,42,BUCKET2_判据失败,10/10,0.1809,passed,5.055
place_block,airbot_play,43,SUCCESS,完成状态: 10/10,0.0109,passed,5.231
place_block,airbot_play,44,BUCKET2_判据失败,10/10,0.1993,passed,5.082
place_block,airbot_play,45,BUCKET1_早期IK失败,1/10,,passed,5.233
place_block,airbot_play,46,SUCCESS,完成状态: 10/10,0.0147,passed,5.076
place_block,airbot_play,47,BUCKET2_判据失败,10/10,0.1747,passed,5.228
place_block,airbot_play,48,SUCCESS,完成状态: 10/10,0.0045,passed,5.106
place_block,airbot_play,49,SUCCESS,完成状态: 10/10,0.0152,passed,5.01
place_block,airbot_play,50,SUCCESS,完成状态: 10/10,0.0075,passed,5.158
place_block,arx_l5,1,BUCKET2_判据失败,10/10,0.1768,passed,5.084
place_block,arx_l5,2,BUCKET2_判据失败,10/10,0.2004,passed,4.565
place_block,arx_l5,3,BUCKET2_判据失败,10/10,0.2017,passed,4.496
place_block,arx_l5,4,BUCKET2_判据失败,10/10,0.3707,passed,4.913
place_block,arx_l5,5,BUCKET2_判据失败,10/10,0.2664,passed,4.883
place_block,arx_l5,6,BUCKET2_判据失败,10/10,0.2108,passed,4.993
place_block,arx_l5,7,BUCKET2_判据失败,10/10,0.2002,passed,4.979
place_block,arx_l5,8,BUCKET2_判据失败,10/10,0.1557,passed,4.512
place_block,arx_l5,9,BUCKET2_判据失败,10/10,0.2385,passed,4.54
place_block,arx_l5,10,BUCKET2_判据失败,10/10,0.3345,passed,4.862
place_block,arx_l5,11,BUCKET2_判据失败,10/10,0.2261,passed,4.627
place_block,arx_l5,12,BUCKET2_判据失败,10/10,0.2904,passed,4.581
place_block,arx_l5,13,BUCKET2_判据失败,10/10,0.3325,passed,4.515
place_block,arx_l5,14,SUCCESS,完成状态: 10/10,0.0049,passed,4.448
place_block,arx_l5,15,BUCKET2_判据失败,10/10,0.182,passed,5.051
place_block,arx_l5,16,BUCKET2_判据失败,10/10,0.2636,passed,4.935
place_block,arx_l5,17,BUCKET2_判据失败,10/10,0.3711,passed,4.912
place_block,arx_l5,18,BUCKET2_判据失败,10/10,0.1862,passed,4.964
place_block,arx_l5,19,BUCKET2_判据失败,10/10,0.2532,passed,4.848
place_block,arx_l5,20,BUCKET2_判据失败,10/10,0.1894,passed,4.371
place_block,arx_l5,21,BUCKET2_判据失败,10/10,0.1853,passed,4.824
place_block,arx_l5,22,BUCKET2_判据失败,10/10,0.2128,passed,4.985
place_block,arx_l5,23,BUCKET2_判据失败,10/10,0.2222,passed,4.887
place_block,arx_l5,24,BUCKET2_判据失败,10/10,0.1719,passed,4.186
place_block,arx_l5,25,BUCKET2_判据失败,10/10,0.1978,passed,4.16
place_block,arx_l5,26,BUCKET2_判据失败,10/10,0.3208,passed,4.653
place_block,arx_l5,27,BUCKET2_判据失败,10/10,0.175,passed,4.514
place_block,arx_l5,28,BUCKET2_判据失败,10/10,0.3258,passed,4.768
place_block,arx_l5,29,SUCCESS,完成状态: 10/10,0.0059,passed,4.798
place_block,arx_l5,30,BUCKET2_判据失败,10/10,0.2147,passed,4.533
place_block,arx_l5,31,BUCKET2_判据失败,10/10,0.1689,passed,4.301
place_block,arx_l5,32,BUCKET2_判据失败,10/10,0.1922,passed,4.225
place_block,arx_l5,33,BUCKET2_判据失败,10/10,0.1332,passed,4.028
place_block,arx_l5,34,SUCCESS,完成状态: 10/10,0.0122,passed,3.951
place_block,arx_l5,35,BUCKET2_判据失败,10/10,0.2858,passed,4.524
place_block,arx_l5,36,BUCKET2_判据失败,10/10,0.2262,passed,5.101
place_block,arx_l5,37,SUCCESS,完成状态: 10/10,0.0216,passed,4.941
place_block,arx_l5,38,BUCKET2_判据失败,10/10,0.2279,passed,5.322
place_block,arx_l5,39,BUCKET2_判据失败,10/10,0.193,passed,5.041
place_block,arx_l5,40,BUCKET2_判据失败,10/10,0.1816,passed,5.2
place_block,arx_l5,41,BUCKET2_判据失败,10/10,0.195,passed,5.304
place_block,arx_l5,42,BUCKET2_判据失败,10/10,0.2344,passed,5.246
place_block,arx_l5,43,SUCCESS,完成状态: 10/10,0.0065,passed,5.291
place_block,arx_l5,44,BUCKET2_判据失败,10/10,0.2063,passed,5.205
place_block,arx_l5,45,BUCKET2_判据失败,10/10,0.2607,passed,4.6
place_block,arx_l5,46,SUCCESS,完成状态: 10/10,0.0265,passed,4.398
place_block,arx_l5,47,BUCKET2_判据失败,10/10,0.2427,passed,4.925
place_block,arx_l5,48,BUCKET2_判据失败,10/10,0.2093,passed,5.06
place_block,arx_l5,49,BUCKET2_判据失败,10/10,0.2243,passed,4.929
place_block,arx_l5,50,BUCKET2_判据失败,10/10,0.1707,passed,4.742
place_block,arx_x5,1,SUCCESS,完成状态: 10/10,0.005,passed,5.024
place_block,arx_x5,2,SUCCESS,完成状态: 10/10,0.0042,passed,4.987
place_block,arx_x5,3,SUCCESS,完成状态: 10/10,0.0271,passed,5.055
place_block,arx_x5,4,SUCCESS,完成状态: 10/10,0.0092,passed,5.075
place_block,arx_x5,5,SUCCESS,完成状态: 10/10,0.0063,passed,4.972
place_block,arx_x5,6,SUCCESS,完成状态: 10/10,0.0037,passed,4.27
place_block,arx_x5,7,SUCCESS,完成状态: 10/10,0.005,passed,4.197
place_block,arx_x5,8,SUCCESS,完成状态: 10/10,0.0083,passed,5.034
place_block,arx_x5,9,SUCCESS,完成状态: 10/10,0.0028,passed,4.803
place_block,arx_x5,10,SUCCESS,完成状态: 10/10,0.0045,passed,4.886
place_block,arx_x5,11,SUCCESS,完成状态: 10/10,0.0288,passed,4.973
place_block,arx_x5,12,SUCCESS,完成状态: 10/10,0.0059,passed,4.942
place_block,arx_x5,13,SUCCESS,完成状态: 10/10,0.0066,passed,4.947
place_block,arx_x5,14,SUCCESS,完成状态: 10/10,0.0287,passed,5.108
place_block,arx_x5,15,SUCCESS,完成状态: 10/10,0.0288,passed,4.871
place_block,arx_x5,16,SUCCESS,完成状态: 10/10,0.0136,passed,4.772
place_block,arx_x5,17,SUCCESS,完成状态: 10/10,0.0152,passed,4.698
place_block,arx_x5,18,SUCCESS,完成状态: 10/10,0.0054,passed,4.785
place_block,arx_x5,19,SUCCESS,完成状态: 10/10,0.0042,passed,4.296
place_block,arx_x5,20,SUCCESS,完成状态: 10/10,0.0029,passed,4.614
place_block,arx_x5,21,SUCCESS,完成状态: 10/10,0.0049,passed,4.676
place_block,arx_x5,22,SUCCESS,完成状态: 10/10,0.0127,passed,4.777
place_block,arx_x5,23,SUCCESS,完成状态: 10/10,0.0039,passed,4.777
place_block,arx_x5,24,SUCCESS,完成状态: 10/10,0.0058,passed,4.864
place_block,arx_x5,25,SUCCESS,完成状态: 10/10,0.0262,passed,4.667
place_block,arx_x5,26,SUCCESS,完成状态: 10/10,0.0064,passed,4.759
place_block,arx_x5,27,SUCCESS,完成状态: 10/10,0.0072,passed,4.268
place_block,arx_x5,28,SUCCESS,完成状态: 10/10,0.0019,passed,4.465
place_block,arx_x5,29,SUCCESS,完成状态: 10/10,0.0084,passed,4.785
place_block,arx_x5,30,SUCCESS,完成状态: 10/10,0.0025,passed,4.604
place_block,arx_x5,31,SUCCESS,完成状态: 10/10,0.0093,passed,4.593
place_block,arx_x5,32,SUCCESS,完成状态: 10/10,0.0043,passed,4.59
place_block,arx_x5,33,SUCCESS,完成状态: 10/10,0.0268,passed,4.66
place_block,arx_x5,34,SUCCESS,完成状态: 10/10,0.0274,passed,4.786
place_block,arx_x5,35,SUCCESS,完成状态: 10/10,0.0091,passed,4.495
place_block,arx_x5,36,SUCCESS,完成状态: 10/10,0.0035,passed,4.786
place_block,arx_x5,37,SUCCESS,完成状态: 10/10,0.0032,passed,4.609
place_block,arx_x5,38,SUCCESS,完成状态: 10/10,0.0292,passed,4.472
place_block,arx_x5,39,SUCCESS,完成状态: 10/10,0.0066,passed,4.658
place_block,arx_x5,40,SUCCESS,完成状态: 10/10,0.008,passed,4.645
place_block,arx_x5,41,SUCCESS,完成状态: 10/10,0.004,passed,4.388
place_block,arx_x5,42,SUCCESS,完成状态: 10/10,0.0084,passed,4.475
place_block,arx_x5,43,SUCCESS,完成状态: 10/10,0.006,passed,4.708
place_block,arx_x5,44,SUCCESS,完成状态: 10/10,0.0047,passed,4.49
place_block,arx_x5,45,SUCCESS,完成状态: 10/10,0.0027,passed,4.516
place_block,arx_x5,46,SUCCESS,完成状态: 10/10,0.0291,passed,4.454
place_block,arx_x5,47,SUCCESS,完成状态: 10/10,0.0056,passed,4.573
place_block,arx_x5,48,SUCCESS,完成状态: 10/10,0.0075,passed,4.82
place_block,arx_x5,49,SUCCESS,完成状态: 10/10,0.0277,passed,4.916
place_block,arx_x5,50,SUCCESS,完成状态: 10/10,0.0097,passed,4.868
place_block,iiwa14,1,BUCKET2_判据失败,10/10,0.4127,passed,4.474
place_block,iiwa14,2,BUCKET2_判据失败,10/10,0.2014,passed,4.486
place_block,iiwa14,3,BUCKET2_判据失败,10/10,0.3178,passed,4.037
place_block,iiwa14,4,BUCKET2_判据失败,10/10,0.3236,passed,4.144
place_block,iiwa14,5,BUCKET2_判据失败,10/10,0.392,passed,4.405
place_block,iiwa14,6,BUCKET2_判据失败,10/10,0.2827,passed,4.8
place_block,iiwa14,7,BUCKET2_判据失败,10/10,0.2062,passed,4.778
place_block,iiwa14,8,SUCCESS,完成状态: 10/10,0.0098,passed,4.377
place_block,iiwa14,9,BUCKET2_判据失败,10/10,0.1624,passed,4.569
place_block,iiwa14,10,BUCKET2_判据失败,10/10,0.1918,passed,4.625
place_block,iiwa14,11,SUCCESS,完成状态: 10/10,0.0049,passed,4.622
place_block,iiwa14,12,BUCKET2_判据失败,10/10,0.2957,passed,4.536
place_block,iiwa14,13,BUCKET2_判据失败,10/10,0.262,passed,4.637
place_block,iiwa14,14,BUCKET2_判据失败,10/10,0.2562,passed,4.485
place_block,iiwa14,15,SUCCESS,完成状态: 10/10,0.0036,passed,4.562
place_block,iiwa14,16,BUCKET2_判据失败,10/10,0.2047,passed,4.958
place_block,iiwa14,17,BUCKET2_判据失败,10/10,0.235,passed,4.291
place_block,iiwa14,18,BUCKET2_判据失败,10/10,0.4238,passed,4.512
place_block,iiwa14,19,BUCKET2_判据失败,10/10,0.2488,passed,4.765
place_block,iiwa14,20,SUCCESS,完成状态: 10/10,0.0049,passed,4.707
place_block,iiwa14,21,BUCKET2_判据失败,10/10,0.2413,passed,4.744
place_block,iiwa14,22,BUCKET2_判据失败,10/10,0.1856,passed,4.722
place_block,iiwa14,23,BUCKET2_判据失败,10/10,0.2102,passed,4.639
place_block,iiwa14,24,SUCCESS,完成状态: 10/10,0.006,passed,4.943
place_block,iiwa14,25,SUCCESS,完成状态: 10/10,0.0073,passed,4.728
place_block,iiwa14,26,BUCKET2_判据失败,10/10,0.2736,passed,4.555
place_block,iiwa14,27,BUCKET2_判据失败,10/10,0.2545,passed,4.774
place_block,iiwa14,28,BUCKET2_判据失败,10/10,0.2196,passed,4.533
place_block,iiwa14,29,BUCKET2_判据失败,10/10,0.251,passed,4.556
place_block,iiwa14,30,BUCKET2_判据失败,10/10,0.6641,passed,4.024
place_block,iiwa14,31,BUCKET2_判据失败,10/10,0.3905,passed,4.811
place_block,iiwa14,32,BUCKET2_判据失败,10/10,0.4963,passed,4.684
place_block,iiwa14,33,BUCKET2_判据失败,10/10,0.3978,passed,4.547
place_block,iiwa14,34,SUCCESS,完成状态: 10/10,0.0088,passed,4.387
place_block,iiwa14,35,BUCKET2_判据失败,10/10,0.3148,passed,4.568
place_block,iiwa14,36,SUCCESS,完成状态: 10/10,0.0118,passed,4.523
place_block,iiwa14,37,BUCKET2_判据失败,10/10,0.2828,passed,4.285
place_block,iiwa14,38,BUCKET2_判据失败,10/10,0.3234,passed,4.313
place_block,iiwa14,39,BUCKET2_判据失败,10/10,0.3521,passed,4.126
place_block,iiwa14,40,SUCCESS,完成状态: 10/10,0.0058,passed,4.684
place_block,iiwa14,41,SUCCESS,完成状态: 10/10,0.0068,passed,4.72
place_block,iiwa14,42,BUCKET2_判据失败,10/10,0.2066,passed,4.836
place_block,iiwa14,43,BUCKET2_判据失败,10/10,0.3464,passed,4.778
place_block,iiwa14,44,BUCKET2_判据失败,10/10,0.1729,passed,4.874
place_block,iiwa14,45,BUCKET2_判据失败,10/10,0.1797,passed,4.725
place_block,iiwa14,46,BUCKET2_判据失败,10/10,0.3005,passed,4.689
place_block,iiwa14,47,BUCKET2_判据失败,10/10,0.2258,passed,4.826
place_block,iiwa14,48,BUCKET2_判据失败,10/10,0.3885,passed,4.449
place_block,iiwa14,49,BUCKET2_判据失败,10/10,0.2569,passed,4.752
place_block,iiwa14,50,BUCKET2_判据失败,10/10,0.2279,passed,4.806
place_block,panda,1,SUCCESS,完成状态: 10/10,0.0051,passed,4.664
place_block,panda,2,BUCKET1_早期IK失败,0/10,,passed,4.696
place_block,panda,3,SUCCESS,完成状态: 10/10,0.0015,passed,4.636
place_block,panda,4,SUCCESS,完成状态: 10/10,0.0055,passed,4.677
place_block,panda,5,SUCCESS,完成状态: 10/10,0.0012,passed,5.039
place_block,panda,6,SUCCESS,完成状态: 10/10,0.0053,passed,4.714
place_block,panda,7,BUCKET1_早期IK失败,5/10,,passed,4.838
place_block,panda,8,SUCCESS,完成状态: 10/10,0.0036,passed,4.965
place_block,panda,9,SUCCESS,完成状态: 10/10,0.0048,passed,5.098
place_block,panda,10,SUCCESS,完成状态: 10/10,0.0046,passed,4.988
place_block,panda,11,SUCCESS,完成状态: 10/10,0.0019,passed,5.021
place_block,panda,12,SUCCESS,完成状态: 10/10,0.0031,passed,5.027
place_block,panda,13,BUCKET1_早期IK失败,0/10,,passed,4.545
place_block,panda,14,SUCCESS,完成状态: 10/10,0.0043,passed,4.209
place_block,panda,15,SUCCESS,完成状态: 10/10,0.0045,passed,4.789
place_block,panda,16,SUCCESS,完成状态: 10/10,0.0004,passed,4.909
place_block,panda,17,SUCCESS,完成状态: 10/10,0.0046,passed,5.048
place_block,panda,18,SUCCESS,完成状态: 10/10,0.0028,passed,4.882
place_block,panda,19,BUCKET1_早期IK失败,6/10,,passed,4.433
place_block,panda,20,SUCCESS,完成状态: 10/10,0.0034,passed,4.542
place_block,panda,21,SUCCESS,完成状态: 10/10,0.0031,passed,4.228
place_block,panda,22,BUCKET1_早期IK失败,6/10,,passed,4.085
place_block,panda,23,SUCCESS,完成状态: 10/10,0.0024,passed,4.377
place_block,panda,24,SUCCESS,完成状态: 10/10,0.0057,passed,4.386
place_block,panda,25,SUCCESS,完成状态: 10/10,0.0031,passed,4.395
place_block,panda,26,SUCCESS,完成状态: 10/10,0.006,passed,4.596
place_block,panda,27,SUCCESS,完成状态: 10/10,0.0044,passed,4.58
place_block,panda,28,SUCCESS,完成状态: 10/10,0.0053,passed,4.729
place_block,panda,29,SUCCESS,完成状态: 10/10,0.0031,passed,4.704
place_block,panda,30,SUCCESS,完成状态: 10/10,0.0023,passed,4.082
place_block,panda,31,BUCKET1_早期IK失败,6/10,,passed,4.359
place_block,panda,32,SUCCESS,完成状态: 10/10,0.0036,passed,4.721
place_block,panda,33,SUCCESS,完成状态: 10/10,0.006,passed,4.682
place_block,panda,34,SUCCESS,完成状态: 10/10,0.0055,passed,4.703
place_block,panda,35,SUCCESS,完成状态: 10/10,0.0051,passed,4.783
place_block,panda,36,SUCCESS,完成状态: 10/10,0.0044,passed,4.5
place_block,panda,37,SUCCESS,完成状态: 10/10,0.0067,passed,4.455
place_block,panda,38,BUCKET1_早期IK失败,0/10,,passed,4.494
place_block,panda,39,SUCCESS,完成状态: 10/10,0.0037,passed,4.688
place_block,panda,40,SUCCESS,完成状态: 10/10,0.0014,passed,4.773
place_block,panda,41,SUCCESS,完成状态: 10/10,0.006,passed,4.696
place_block,panda,42,SUCCESS,完成状态: 10/10,0.0052,passed,4.743
place_block,panda,43,SUCCESS,完成状态: 10/10,0.0058,passed,4.551
place_block,panda,44,SUCCESS,完成状态: 10/10,0.0055,passed,4.215
place_block,panda,45,SUCCESS,完成状态: 10/10,0.005,passed,4.622
place_block,panda,46,BUCKET1_早期IK失败,6/10,,passed,4.369
place_block,panda,47,SUCCESS,完成状态: 10/10,0.0034,passed,4.451
place_block,panda,48,SUCCESS,完成状态: 10/10,0.0035,passed,4.58
place_block,panda,49,SUCCESS,完成状态: 10/10,0.004,passed,4.802
place_block,panda,50,SUCCESS,完成状态: 10/10,0.0233,passed,4.846
place_block,piper,1,SUCCESS,完成状态: 10/10,0.0012,passed,4.83
place_block,piper,2,SUCCESS,完成状态: 10/10,0.0088,passed,5.106
place_block,piper,3,SUCCESS,完成状态: 10/10,0.0012,passed,4.94
place_block,piper,4,SUCCESS,完成状态: 10/10,0.0027,passed,5.147
place_block,piper,5,SUCCESS,完成状态: 10/10,0.0023,passed,4.91
place_block,piper,6,SUCCESS,完成状态: 10/10,0.0077,passed,4.36
place_block,piper,7,SUCCESS,完成状态: 10/10,0.0093,passed,4.475
place_block,piper,8,SUCCESS,完成状态: 10/10,0.0246,passed,4.902
place_block,piper,9,SUCCESS,完成状态: 10/10,0.001,passed,4.97
place_block,piper,10,SUCCESS,完成状态: 10/10,0.0022,passed,5.025
place_block,piper,11,SUCCESS,完成状态: 10/10,0.0212,passed,5.279
place_block,piper,12,SUCCESS,完成状态: 10/10,0.0058,passed,4.973
place_block,piper,13,SUCCESS,完成状态: 10/10,0.0227,passed,4.803
place_block,piper,14,SUCCESS,完成状态: 10/10,0.0039,passed,5.141
place_block,piper,15,SUCCESS,完成状态: 10/10,0.0052,passed,4.866
place_block,piper,16,SUCCESS,完成状态: 10/10,0.0231,passed,5.063
place_block,piper,17,SUCCESS,完成状态: 10/10,0.0044,passed,4.858
place_block,piper,18,SUCCESS,完成状态: 10/10,0.0183,passed,4.8
place_block,piper,19,SUCCESS,完成状态: 10/10,0.0007,passed,4.432
place_block,piper,20,SUCCESS,完成状态: 10/10,0.0017,passed,4.769
place_block,piper,21,SUCCESS,完成状态: 10/10,0.0004,passed,4.741
place_block,piper,22,SUCCESS,完成状态: 10/10,0.0018,passed,4.618
place_block,piper,23,SUCCESS,完成状态: 10/10,0.0018,passed,4.598
place_block,piper,24,SUCCESS,完成状态: 10/10,0.0021,passed,4.881
place_block,piper,25,SUCCESS,完成状态: 10/10,0.0061,passed,4.946
place_block,piper,26,SUCCESS,完成状态: 10/10,0.002,passed,4.661
place_block,piper,27,SUCCESS,完成状态: 10/10,0.001,passed,4.532
place_block,piper,28,SUCCESS,完成状态: 10/10,0.004,passed,4.753
place_block,piper,29,SUCCESS,完成状态: 10/10,0.0035,passed,4.919
place_block,piper,30,SUCCESS,完成状态: 10/10,0.0014,passed,4.941
place_block,piper,31,SUCCESS,完成状态: 10/10,0.0022,passed,4.165
place_block,piper,32,SUCCESS,完成状态: 10/10,0.009,passed,4.901
place_block,piper,33,SUCCESS,完成状态: 10/10,0.0007,passed,4.899
place_block,piper,34,SUCCESS,完成状态: 10/10,0.0018,passed,4.81
place_block,piper,35,SUCCESS,完成状态: 10/10,0.0031,passed,4.65
place_block,piper,36,SUCCESS,完成状态: 10/10,0.0016,passed,4.891
place_block,piper,37,SUCCESS,完成状态: 10/10,0.0034,passed,4.795
place_block,piper,38,SUCCESS,完成状态: 10/10,0.0025,passed,4.783
place_block,piper,39,SUCCESS,完成状态: 10/10,0.009,passed,4.682
place_block,piper,40,SUCCESS,完成状态: 10/10,0.0098,passed,4.578
